Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,control_T1,control_T2,control_T3,control_T4,esg_T1,esg_T2,esg_T3
blanks,23.40293983,-0.044801464,0.892082462,-0.050221214,0.959946107,0.986883099,61.33776523,10.06318194,17.74668288,5.676976326,16.51808858,13.61928741,38.85859643
Golgin245,300.9755293,-0.0092444,0.184430725,-0.050123968,0.9600236,0.986883099,313.8448988,254.5985031,348.0321698,290.6611879,283.9046475,272.3857483,343.4015498
DMAP1,357.8669738,-0.008480205,0.170421126,-0.04976029,0.960313411,0.986987379,337.3577088,414.603096,379.5818283,303.1505358,365.4627099,380.4888421,324.4240958
CG14629,127.7907377,0.023520873,0.473857106,0.049637059,0.960411614,0.986987379,56.22628479,164.0298656,128.1704875,158.9553371,188.9256382,68.09643707,130.1311136
sicily,354.345916,-0.008629107,0.17392619,-0.049613616,0.960430296,0.986987379,342.4691892,425.6725961,341.1306821,311.0983026,393.3369844,340.4821853,326.2314723
Pnn,389.0709186,0.005986351,0.121980022,0.049076489,0.96085834,0.98721808,390.5171053,367.3061408,381.5536819,414.4192718,395.4017454,398.3641568,375.9343282
CG18508,170.0577328,0.009386776,0.191060353,0.049129898,0.960815777,0.98721808,145.1660444,171.074093,164.6497801,197.5587761,177.5694523,160.8778326,173.5081515
CG11964,479.2966385,-0.007910631,0.163584546,-0.048358057,0.961430886,0.98742334,426.2974683,588.6961435,462.3996817,443.9395487,489.3483742,453.692512,490.7027409
vers,247.5590247,0.011033583,0.229297535,0.048119067,0.961621351,0.98742334,240.2395805,254.5985031,213.9461214,278.17184,291.1313113,274.0881592,180.7376578
CG34039,180.7136202,-0.015105523,0.313358251,-0.048205283,0.96155264,0.98742334,131.8761952,237.4910938,141.973463,214.5897051,231.2532401,166.8362708,140.9753731
trc,365.6318185,-0.01016416,0.210468233,-0.048293084,0.961482666,0.98742334,429.3643566,288.8133217,421.9766818,326.9938364,310.7465414,398.3641568,383.1638345
CG3021,299.9979056,-0.013218796,0.275784114,-0.047931679,0.961770693,0.98742334,214.6821783,372.3377318,230.7068775,387.1697854,320.0379663,317.4996378,257.5511624
Ptpmeg2,1206.407171,-0.01281668,0.267055385,-0.047992591,0.961722147,0.98742334,1510.953617,925.8127386,1382.269411,1025.261924,804.2244378,1269.998551,1526.32952
Pex12,73.46781282,-0.021620398,0.450621321,-0.047979084,0.961732912,0.98742334,38.84725131,93.58759205,61.12746326,102.1855739,94.97900935,77.45969717,46.08810274
CG1698,25.44950579,-0.041306414,0.866917695,-0.047647446,0.961997218,0.987551383,21.46821783,49.30959151,27.60595115,4.54158106,26.84189395,6.809643707,41.5696613
pasha,171.3265618,0.008303848,0.175248316,0.047383328,0.962207716,0.987662947,164.58967,173.0867294,175.4949752,170.3092898,182.7313549,182.1579692,150.9159443
CG18600,406.5433625,0.012017594,0.257661968,0.046640931,0.962799409,0.98772732,355.7590383,547.4370976,318.454365,398.5237381,480.0569494,439.2220191,306.35033
mrn,293.2397063,0.009085592,0.194097248,0.046809485,0.962665069,0.98772732,252.5071335,328.0597313,255.3550481,333.8062079,332.4265327,290.261063,260.2622272
Tapdelta,819.2772874,0.006715932,0.144707779,0.046410305,0.962983223,0.98772732,724.8079258,870.4652379,753.2480956,921.9409553,908.494872,794.1746973,761.8092276
CG3038,34.10675045,0.028060015,0.600032319,0.046764172,0.962701184,0.98772732,23.51281,50.3159097,13.80297557,47.68660114,44.39236306,39.15545131,19.88114236
Ran,1678.421984,0.005324546,0.114658715,0.046438213,0.96296098,0.98772732,1568.202198,1610.109111,1644.525947,1880.214559,1776.726903,1544.937916,1724.237255
Gmap,1196.324144,-0.010490378,0.222417071,-0.047165345,0.962381448,0.98772732,1536.511019,1021.412967,1356.635314,885.6083068,1016.894828,1249.56962,1307.636954
Coa7,602.2194682,0.011726472,0.252100005,0.046515161,0.96289965,0.98772732,484.5683453,720.523827,465.3574622,730.0591555,714.4073312,646.0649467,454.5552094
CG10055,260.579495,0.009232989,0.210068774,0.043952222,0.964942488,0.98791552,315.8894909,208.3078662,285.9187798,229.3498436,239.5122844,261.3200772,283.7581228
DNApol-theta,56.99442169,-0.016798266,0.398888202,-0.042112718,0.966408841,0.98791552,61.33776523,67.423319,48.31041451,52.2281822,47.48950467,85.12054634,37.05121985
CG5793,310.4224773,0.008666898,0.207164067,0.041835913,0.966629505,0.98791552,264.7746866,323.0281403,259.2987554,391.7113665,331.3941522,322.6068706,280.1433696
AP-2mu,380.8645184,-0.005493716,0.131227382,-0.041864101,0.966607034,0.98791552,347.5806696,390.4514593,397.3285112,390.5759712,389.2074622,396.6617459,354.2458093
veli,317.9967276,0.006119785,0.145431519,0.042080186,0.966434775,0.98791552,331.2239322,289.8196399,314.5106577,333.8062079,351.0093824,305.5827613,300.024512
Slbp,236.378855,0.010132122,0.226656442,0.044702554,0.964344398,0.98791552,191.1693683,256.6111395,201.1290727,294.0673737,247.7713287,258.7664609,205.1372416
Pcyt1,657.1375343,0.013481322,0.306618366,0.043967758,0.964930104,0.98791552,888.3752997,481.0200968,772.9666322,475.7306161,470.7655246,642.6601248,868.4444458
CG12105,18.77304418,-0.05398506,1.278355472,-0.042230085,0.96631528,0.98791552,33.73577088,2.012636388,39.43707307,1.135395265,2.064761073,34.04821853,18.97745407
mRpS6,412.1672167,-0.008551066,0.2025765,-0.042211541,0.966330062,0.98791552,360.8705188,417.6220505,350.9899503,523.4172172,465.6036219,360.9111165,405.7560418
mRpL36,330.2862997,0.010639314,0.247601959,0.042969427,0.965725905,0.98791552,249.4402453,332.085004,301.693609,433.7209913,385.0779401,263.8736936,346.1126147
CG7839,391.2231524,-0.009157475,0.210322948,-0.043540067,0.965271026,0.98791552,373.1380718,465.9253239,347.046243,382.6282043,469.7331441,400.0665678,300.024512
CG7638,311.2544402,0.007499106,0.170740639,0.04392104,0.964967344,0.98791552,263.7523905,316.9902311,291.8343407,370.1388564,309.7141609,320.9044597,305.4466417
mag,387.3827074,0.040329761,0.958739705,0.042065392,0.966446569,0.98791552,87.9174635,799.0166461,186.3401703,457.5642918,692.7273399,85.9717518,402.1412886
sPLA2,11.09182387,0.029216102,0.645840277,0.045237349,0.963918125,0.98791552,9.200664784,11.06950013,15.77482923,7.947766856,9.291424827,15.32169834,9.03688289
CG2915,512.0486363,0.006283856,0.14601224,0.043036504,0.965672434,0.98791552,457.988647,572.5950524,483.1041451,530.2295888,568.8416755,481.7822923,489.7990527
Cap-G,269.9691042,0.012764811,0.278365779,0.04585625,0.963424825,0.98791552,198.3254409,336.1102768,218.8757555,322.4522553,321.0703468,286.0050357,206.9446182
Arl6,20.3504145,-0.031830027,0.702605338,-0.045302854,0.963865913,0.98791552,21.46821783,11.06950013,39.43707307,10.21855739,10.32380536,25.5361639,24.3995838
FAM21,145.6217284,0.011130755,0.261534549,0.042559408,0.966052754,0.98791552,184.0132957,114.7202741,162.6779264,119.2165028,126.982806,161.729038,150.012256
CG4294,96.70060237,0.01567286,0.36435631,0.043015201,0.965689417,0.98791552,120.6309383,95.60022844,83.80378027,85.15464488,84.65520398,144.7049288,62.35449194
Upf3,203.618284,0.01069302,0.239774351,0.04459618,0.964429188,0.98791552,157.4335974,253.5921849,188.3120239,212.3189146,238.4799039,202.5869003,172.6044632
spag,250.5027484,-0.013331529,0.298287228,-0.044693597,0.964351537,0.98791552,227.9720274,244.5353212,185.3542434,348.5663464,243.6418066,320.9044597,182.5450344
norpA,448.9446908,-0.010753494,0.239159507,-0.044963692,0.96413625,0.98791552,597.0209149,378.375641,442.6811452,383.7635996,342.7503381,507.3184562,490.7027409
pot,14.48021537,-0.043661716,0.998936705,-0.043708191,0.96513701,0.98791552,29.64658653,8.050545553,18.73260971,2.27079053,3.097141609,17.87531473,21.68851894
CG6617,333.5040456,0.008439673,0.18332785,0.046035954,0.963281593,0.98791552,293.398977,397.4956867,305.6373163,333.8062079,376.8188958,333.6725416,293.6986939
GluRIIC,9.976802047,-0.064142224,1.530157189,-0.041918715,0.966563497,0.98791552,2.044592174,7.044227359,31.54965846,0,3.097141609,1.702410927,24.3995838
GlyP,614.3745461,0.00684487,0.149486639,0.045789173,0.963478289,0.98791552,597.0209149,542.4055066,628.0353886,685.7787401,548.1940648,606.0582899,693.1289177
Wdr82,351.4485692,0.006390017,0.143713884,0.044463463,0.964534976,0.98791552,308.7334183,381.3945956,350.0040235,363.3264848,339.6531965,374.5304039,342.4978615
pim,92.20149028,-0.024519877,0.568706327,-0.043115183,0.965609716,0.98791552,44.98102783,129.815047,50.28226816,146.4659892,120.7885228,111.5079157,41.5696613
kek3,16.96680727,0.04995356,1.176353413,0.042464755,0.966128208,0.98791552,53.15939653,1.006318194,5.91556096,6.812371591,6.194283218,21.28013658,24.3995838
CG5953,1098.393072,0.032575551,0.753488293,0.043232989,0.965515808,0.98791552,1917.82746,458.8810965,1558.750313,415.554667,454.247436,1248.718415,1634.772115
Ekar,47.05612683,-0.042190792,0.942640093,-0.044758114,0.964300112,0.98791552,105.296497,17.1074093,59.1556096,9.083162121,7.226663755,80.01331356,51.51023247
mGluR,9.524622778,-0.03985749,0.922730994,-0.043195135,0.965545983,0.98791552,9.200664784,1.006318194,14.7889024,13.62474318,6.194283218,11.91687649,9.940571179
ATPsynbeta,2100.736768,0.004813517,0.114022904,0.042215348,0.966327028,0.98791552,2062.993504,2167.60939,1973.825507,2185.635885,2377.572375,1932.236402,2005.284313
CG11155,271.0983175,-0.021167688,0.471003305,-0.044941697,0.964153781,0.98791552,109.3856813,334.0976404,159.7201459,488.219964,275.6456032,261.3200772,269.2991101
CG18171,19.51301569,-0.020003516,0.481839634,-0.041514883,0.966885428,0.987968888,21.46821783,14.08845472,23.66224384,19.30171951,17.55046912,17.02410927,23.49589551
Sbp2,324.0418082,0.011798296,0.283446451,0.041624427,0.9667981,0.987968888,234.105804,416.6157324,235.6365116,405.3361096,369.592232,326.8628979,280.1433696
spartin,59.00685769,0.016147754,0.390332996,0.041369175,0.967001586,0.987983504,35.78036305,75.47386456,54.22597547,69.25911117,77.42854023,49.36991687,51.51023247
CG6574,151.8866329,0.008730119,0.213372893,0.040914847,0.967363781,0.98822285,129.8316031,150.9477291,178.4527556,146.4659892,167.2456469,158.3242162,131.9384902
CG3328,10.92646666,0.05191798,1.271884302,0.040819735,0.967439606,0.98822285,15.33444131,5.03159097,22.67631701,0,2.064761073,18.72652019,12.65163605
Nct,192.2819787,0.006687605,0.164533329,0.040645899,0.967578193,0.988260342,171.7457426,201.2636388,191.2698044,203.2357525,201.3142046,185.562791,191.5819173
TM9SF3,505.4015232,-0.005722117,0.141684599,-0.040386303,0.96778515,0.988263602,443.6765018,499.1338243,524.5130718,557.4790752,552.323587,482.6334977,478.0511049
mRpS34,380.1416873,0.008047596,0.198746723,0.040491719,0.967701109,0.988263602,350.6475579,425.6725961,305.6373163,434.8563865,442.8912501,366.0183492,335.2683552
Pex2,226.4152131,-0.009549922,0.237974454,-0.040130032,0.967989459,0.988368185,194.2362566,258.6237759,187.3260971,267.9532826,269.45132,223.8670369,183.4487227
CG45067,4.591613759,0.055434941,1.389592697,0.039892942,0.968178478,0.988457135,8.178368697,2.012636388,7.887414614,0,1.032380536,8.512054634,4.518441445
RagC-D,442.8229631,0.006760215,0.17046945,0.039656463,0.968367012,0.988545571,408.9184349,457.8747783,400.2862917,500.7093119,492.4455159,469.0142103,370.5121985
ND-B12,531.2269692,0.00784877,0.198576398,0.039525193,0.968471668,0.988548372,445.721094,587.6898253,474.2308037,611.9780479,634.9140299,442.6268409,521.4281428
CCT8,1141.224928,-0.008356095,0.212713375,-0.039283355,0.968664477,0.988641144,1439.392891,1143.177468,1191.985534,801.5890572,1005.538642,1269.147346,1137.743556
Panx,104.5856451,-0.018894401,0.487433914,-0.038763001,0.969079343,0.988752459,40.89184349,125.7897743,106.4800973,147.6013845,119.7561422,131.9368468,59.64342708
CG16865,320.5221182,-0.007324457,0.188343329,-0.03888886,0.968978998,0.988752459,269.886167,325.0407767,318.454365,371.2742517,359.2684267,268.9809264,330.7499138
CG10730,5.68967193,0.039398369,1.015975898,0.038778842,0.969066714,0.988752459,9.200664784,1.006318194,8.873341441,3.406185795,5.161902682,7.66084917,4.518441445
Trs33,132.0189352,0.011318477,0.296147722,0.038219024,0.969513053,0.988778952,94.05124002,140.8845472,115.3534387,175.9862661,161.0513637,116.6151485,120.1905424
PIG-A,86.76290134,0.013732247,0.358870259,0.038265215,0.969476225,0.988778952,86.89516741,113.7139559,75.91636566,69.25911117,72.26663755,125.1272031,64.16186852
Sr-CIV,5.827666258,-0.040342084,1.055519341,-0.038220128,0.969512173,0.988778952,4.089184349,2.012636388,11.83112192,5.676976326,5.161902682,10.21446556,1.807376578
CG12567,287.0374705,-0.007542235,0.195787308,-0.038522594,0.969271017,0.988778952,280.1091279,288.8133217,250.425414,331.5354174,313.8436831,314.094816,230.4405137
CG7289,358.3478715,0.008020639,0.210971719,0.038017601,0.969673648,0.988838771,341.4468931,414.603096,310.5669504,363.3264848,395.4017454,411.9834443,271.1064867
CG7079,8.827924803,0.050656543,1.364000062,0.037138226,0.970374793,0.988908582,19.42362566,1.006318194,9.859268267,4.54158106,0,17.02410927,9.940571179
CG15544,3.315765445,-0.043043551,1.151467016,-0.037381489,0.970180832,0.988908582,5.111480436,3.018954582,1.971853653,3.406185795,1.032380536,5.958438243,2.711064867
ND-ACP,919.245537,0.004986331,0.132277159,0.037696082,0.96993,0.988908582,870.9962663,937.8885569,836.0659491,1026.39732,1004.506262,830.7765322,928.0878728
CG10959,34.89330572,-0.015846264,0.427678036,-0.037051854,0.970443661,0.988908582,29.64658653,45.28431873,24.64817067,40.87422954,24.77713287,37.45304039,41.5696613
CG14232,343.6615793,0.00549457,0.148245923,0.037063884,0.970434068,0.988908582,360.8705188,334.0976404,378.5959015,298.6089547,335.5236743,361.7623219,336.1720435
CG15440,273.4038544,0.008699368,0.233841031,0.037202059,0.970323897,0.988908582,224.9051392,327.0534131,251.4113408,287.2550021,320.0379663,296.2195012,206.9446182
tio,10.23630213,-0.040241543,1.086531864,-0.037036689,0.970455752,0.988908582,21.46821783,6.037909165,12.81704875,1.135395265,2.064761073,12.76808195,15.36270091
side,18.69797631,0.032735628,0.900220901,0.036363994,0.970992124,0.989247306,50.09250827,7.044227359,7.887414614,9.083162121,9.291424827,21.28013658,26.20696038
CG32095,92.763659,0.015823848,0.434937461,0.036381893,0.970977852,0.989247306,66.44924567,128.8087288,102.53639,71.5299017,89.81710666,139.597696,50.60654419
CG5515,499.2804288,-0.00777211,0.215381316,-0.036085351,0.971214303,0.989369748,414.0299153,530.3296883,424.9344623,632.4151627,590.5216668,469.8654158,432.8666904
MED25,225.1898954,0.006963166,0.197482202,0.035259717,0.971872645,0.989384512,223.8828431,254.5985031,218.8757555,200.9649619,265.3217978,224.7182423,187.9671641
CG8620,606.6037389,0.013100382,0.377967255,0.034660098,0.972350779,0.989384512,870.9962663,388.4388229,759.1636566,398.5237381,355.1389045,732.0366985,741.9280853
TfIIEalpha,348.8757075,-0.006380751,0.181375351,-0.035179813,0.971936359,0.989384512,350.6475579,324.0344585,417.0470477,306.5567216,299.3903555,369.4231711,375.0306399
CG6951,133.8704786,-0.01036492,0.293675988,-0.035293725,0.971845527,0.989384512,107.3410892,167.0488202,117.3252924,145.3305939,157.9542221,148.1097506,93.98358206
Aef1,390.955733,0.004301208,0.123348431,0.034870387,0.972183094,0.989384512,389.4948092,377.3693228,417.0470477,378.0866233,370.6246126,399.2153623,404.8523535
CG3270,77.90294777,-0.013641594,0.387321037,-0.03522038,0.971904012,0.989384512,76.67220654,91.57495566,82.81785345,61.31134432,120.7885228,57.03076604,55.12498563
UQCR-6.4,338.5037656,0.006285516,0.176872054,0.03553708,0.97165148,0.989384512,308.7334183,356.2366407,312.5388041,373.5450422,399.5312676,294.5170903,324.4240958
Ptp10D,162.4429877,0.022492386,0.6485472,0.034681186,0.972333963,0.989384512,266.8192787,52.32854609,251.4113408,74.9360875,60.91045165,211.0989549,219.5962542
Fbxl4,114.5204051,-0.006912292,0.193053821,-0.035805002,0.971437844,0.989384512,113.4748657,111.7013195,119.297146,114.6749218,108.3999563,116.6151485,117.4794776
CG15643,66.92095298,0.011951573,0.343495526,0.03479397,0.972244029,0.989384512,51.11480436,53.33486429,80.84599979,81.74845909,50.58664628,74.90608077,75.90981628
CG7231,466.6926227,0.008834506,0.25384949,0.034802141,0.972237514,0.989384512,356.7813344,554.4813249,357.8914381,592.6763284,558.5178702,414.5370607,431.9630022
sav,180.5638566,-0.006227385,0.181078812,-0.034390466,0.972565786,0.989499489,175.834927,181.1372749,184.3683166,182.7986377,153.8246999,203.4381057,182.5450344
CG31688,20.57048734,-0.020903603,0.611079008,-0.034207692,0.972711533,0.989543982,23.51281,19.12004569,26.62002432,13.62474318,8.259044291,22.13134205,30.72540183
CG3527,356.5480898,0.010138362,0.300202123,0.033771786,0.973059135,0.989704304,284.1983122,445.79896,320.4262187,371.2742517,457.3445776,402.6201842,214.1741245
Ten-a,68.38253088,0.021342175,0.632282828,0.033754159,0.973073191,0.989704304,143.1214522,26.16427305,72.95858518,29.52027689,52.65140736,62.98920429,91.27251719
CG5104,405.1048941,-0.006495193,0.194792751,-0.033344121,0.97340017,0.989933073,352.6921501,468.9442784,351.9758771,449.616525,477.9921883,369.4231711,365.0900688
ATPsynD,1080.072552,0.003455819,0.10555413,0.032739776,0.973882105,0.989946902,1049.898082,1103.931059,1028.32168,1133.124475,1173.81667,1008.678474,1062.737428
CG17625,9.76994624,-0.024717287,0.749305341,-0.032986935,0.973685006,0.989946902,15.33444131,5.03159097,8.873341441,10.21855739,5.161902682,10.21446556,13.55532434
COX8,470.613019,0.005620467,0.171804759,0.032714268,0.973902446,0.989946902,425.2751723,444.7926418,450.5685598,558.6144704,516.1902682,400.9177732,497.9322473
CG40191,696.3706418,0.007712358,0.236871864,0.0325592,0.974026106,0.989946902,588.8425462,729.5806907,511.6960231,949.1904416,792.8682519,656.2794122,646.1371267
xmas,79.49313401,-0.012750549,0.390466505,-0.032654656,0.973949984,0.989946902,94.05124002,48.30327332,97.60675585,79.47766856,49.55426575,96.18621736,91.27251719
Stip1,1203.344446,0.006734227,0.203154928,0.033148233,0.97355638,0.989946902,1478.240142,869.4589197,1345.790118,1110.416569,1098.452891,1308.302797,1212.749684
mRpL40,429.3320372,-0.005540408,0.184035844,-0.030105049,0.975983274,0.99048313,382.3387366,490.0769605,371.6944137,475.7306161,494.5102769,377.0840203,413.8892364
